Transaction_ID,Customer_ID,Customer_Name,Email,Phone,Country,Merchant,Category,Order_Value,Installments,Payment_Status,Days_Late,Credit_Score,Monthly_Income,Age,Order_Date
174,461249,Michelle Guerrero,heidi11@example.com,941.889.1858,Saudi Arabia,Sharaf DG,Travel,950.72,3,Paid,3,613.0,19977.0,27,2025-09-19
175,418897,Debra Esparza,friedmanpaul@example.org,(287)621-6145x8884,Saudi Arabia,Jarir,Home,4676.95,3,Paid,33,695.0,5584.0,34,2025-11-07
176,305837,Benjamin Farley,kevinlawrence@example.net,(250)836-1684x30176,Kuwait,Jarir,Home,3091.42,2,Paid,10,847.0,8052.0,28,2026-06-06
177,790731,Doris Gomez,markbutler@example.org,8585580641,Kuwait,Virgin Megastore,Electronics,4134.92,2,Paid,41,845.0,11672.0,59,2026-01-20
178,321048,Helen Young MD,arthur49@example.net,8822986844,Qatar,Virgin Megastore,Electronics,2515.29,4,Paid,19,797.0,11024.0,43,2025-08-10
179,411882,Matthew Lyons,brookeharris@example.com,+1-734-282-0366x578,Qatar,Amazon UAE,Electronics,832.5,6,Paid,13,724.0,22879.0,27,2026-04-29
180,427766,Michael Carroll,vpierce@example.org,+1-921-646-5787,Kuwait,Carrefour,Beauty,697.29,4,Paid,6,713.0,10921.0,47,2024-11-24
181,228473,Christina Murphy,tbullock@example.net,835-817-7038x1429,Kuwait,Centrepoint,Fashion,747.34,2,Paid,24,764.0,11135.0,28,2026-05-12
182,952993,Jessica Johnson,walkerjasmine@example.net,001-334-519-1180x79104,Kuwait,Virgin Megastore,Home,989.68,3,Paid,32,789.0,19343.0,37,2024-10-14
183,621530,Paul Duran,maryjohnson@example.net,+1-220-819-3222x72242,UAE,Amazon UAE,Beauty,2551.95,3,Paid,22,574.0,4656.0,36,2026-03-08
184,618934,Patricia Vega,xnelson@example.com,+1-494-673-2020x16006,Qatar,Extra,Travel,90.48,2,Paid,16,737.0,28030.0,43,2025-03-05
185,483713,Sarah Griffin,mariahray@example.net,+1-949-397-8743x6458,UAE,IKEA,Electronics,2872.89,3,Paid,18,587.0,15659.0,50,2024-12-05
186,572230,Jeffrey Jackson,calebshaw@example.com,+1-797-402-8556,Kuwait,Virgin Megastore,Travel,638.11,2,Paid,21,835.0,14980.0,27,2025-01-07
187,308727,Matthew Campos,mark46@example.org,674-331-1300,Qatar,Sharaf DG,Electronics,274.25,3,Paid,30,815.0,17974.0,27,2025-11-16
188,735710,Stephanie Oneill,leemonica@example.org,639.333.8402x117,Saudi Arabia,Carrefour,Travel,1626.72,6,Default,19,722.0,19623.0,50,2025-07-15
189,658198,Alyssa Day,eric41@example.net,271.650.5255,Qatar,Virgin Megastore,Home,2400.72,2,Paid,43,606.0,16649.0,55,2026-04-08
190,422623,Wesley Lawson,clee@example.com,+1-450-871-4489x8941,UAE,Virgin Megastore,Beauty,1364.38,3,Paid,37,795.0,8587.0,51,2026-07-21
191,759580,Micheal Phillips,christiannicholas@example.net,708.636.6211x32677,Qatar,Jarir,Fashion,206.27,2,Paid,28,710.0,16722.0,27,2024-09-25
192,533020,Margaret Simpson,davispeter@example.net,001-281-429-9056x43557,Saudi Arabia,IKEA,Travel,3886.11,6,Late,3,620.0,19996.0,31,2025-09-23
193,688132,Monica Bush MD,erneststewart@example.net,967-242-1088x643,Kuwait,Centrepoint,Travel,1915.28,3,Paid,34,725.0,20900.0,40,2025-07-04
194,808699,Kristen Le,hjackson@example.com,001-599-364-0736x551,Kuwait,Virgin Megastore,Beauty,1001.71,3,Paid,19,665.0,12752.0,36,2025-12-28
195,839142,Matthew Brooks,daniel37@example.com,001-809-905-7829,Saudi Arabia,Centrepoint,Home,2425.03,4,Paid,36,828.0,15441.0,43,2025-04-11
196,958130,Brian Acevedo,zparker@example.org,(477)552-4262x09224,Kuwait,Jarir,Home,258.23,2,Paid,28,681.0,27488.0,48,2025-06-19
197,324381,Juan Butler,hernandezgreg@example.net,345-940-5358x42592,Saudi Arabia,Sharaf DG,Home,4668.47,4,Paid,39,850.0,10840.0,33,2024-10-18
198,153231,Rebekah Sullivan,wshaw@example.net,778.537.2488,Saudi Arabia,Namshi,Electronics,545.98,4,Paid,6,620.0,3169.0,53,2025-09-01
199,265613,Chad Long,heathamanda@example.org,(432)926-9917,Qatar,Centrepoint,Beauty,3270.17,4,Paid,41,580.0,28189.0,23,2026-01-18
200,783984,Tyler Hall,sharonunderwood@example.com,7815292854,Saudi Arabia,Sharaf DG,Electronics,4570.49,3,Paid,11,568.0,16008.0,49,2026-04-27
201,295361,Matthew Farley,sara16@example.com,001-346-699-8774x44597,Kuwait,Noon,Electronics,1527.04,2,Late,21,695.0,17888.0,59,2024-12-11
202,669691,Joseph Hill,mhall@example.com,+1-904-268-8449,Qatar,Jarir,Travel,2366.7,3,Late,21,633.0,26957.0,47,2024-10-31
203,779776,Jessica Anderson,yvonnegonzalez@example.org,001-633-811-6514x8108,Kuwait,Jarir,Electronics,3696.26,4,Paid,12,639.0,23019.0,58,2025-09-27
204,525187,Dylan Brown,knighttrevor@example.com,+1-446-474-2318x677,Qatar,Sharaf DG,Home,479.35,2,Paid,8,794.0,13603.0,33,2026-05-02
205,107161,Mary Johnson,barnettzachary@example.com,9482996750,Kuwait,IKEA,Fashion,2261.34,4,Default,19,848.0,26687.0,54,2026-06-29
206,111991,Mary Duffy,steven35@example.net,(767)594-8475x51929,Kuwait,Carrefour,Fashion,357.52,2,Paid,10,757.0,25481.0,50,2024-10-04
207,837733,Joyce West,msampson@example.org,001-278-732-7803,Kuwait,Amazon UAE,Home,1869.34,3,Paid,8,794.0,8019.0,47,2026-02-26
208,884056,Michael Le,qjackson@example.net,(375)215-5703x835,Kuwait,IKEA,Travel,4568.34,3,Paid,43,591.0,20219.0,46,2025-08-15
209,653829,Amanda Dennis,hburke@example.net,001-460-285-0081,Kuwait,Amazon UAE,Travel,605.43,3,Paid,9,634.0,13751.0,51,2024-09-08
210,563303,Melinda Bray,chandleramy@example.com,730.433.2991x991,UAE,Namshi,Travel,2469.7,6,Late,29,617.0,19818.0,44,2024-09-17
211,578987,Anthony Vazquez,taylorjohn@example.net,001-885-822-0850x108,UAE,Sharaf DG,Beauty,3380.2,4,Paid,25,680.0,29753.0,18,2024-09-01
212,882032,Thomas Donaldson,jennifermcpherson@example.org,767-596-9982,Saudi Arabia,Virgin Megastore,Electronics,274.18,4,Paid,34,580.0,5261.0,48,2026-03-03
213,133276,Samuel Wheeler,johnsonsean@example.org,733-317-5915x99878,Kuwait,IKEA,Fashion,3856.41,6,Paid,24,779.0,15369.0,42,2024-09-18
214,184148,Joanna Rodgers,james38@example.net,(510)975-7275x03397,Saudi Arabia,Carrefour,Electronics,933.44,6,Paid,14,551.0,27778.0,19,2025-01-04
215,412856,Stephen Lopez,jessica88@example.net,692.399.4375,Qatar,Sharaf DG,Beauty,2683.07,3,Paid,22,629.0,12032.0,30,2025-11-25
216,860242,Charlotte Brown,osbornlori@example.com,925-635-8832,UAE,Noon,Beauty,3093.87,2,Paid,4,601.0,22462.0,20,2025-05-05
217,568127,Patricia Wilson,amylopez@example.com,(759)489-9456x1230,UAE,Namshi,Electronics,2041.21,3,Paid,3,621.0,19511.0,36,2026-03-17
218,345536,Gloria Franklin,crhodes@example.com,(573)726-1964,Kuwait,Virgin Megastore,Travel,3874.06,4,Paid,9,816.0,10243.0,44,2024-09-24
219,415098,Johnathan Chapman,kevinthomas@example.net,520.695.6550x7606,Kuwait,Noon,Travel,4745.18,3,Paid,27,834.0,19240.0,21,2025-07-26
220,461145,Joshua Maddox,ningram@example.net,736-293-3725x933,Qatar,Sharaf DG,Home,3496.73,6,Paid,24,644.0,27720.0,52,2026-04-09
221,596520,Brett Williams,walkermary@example.org,836-262-0286x394,Saudi Arabia,Namshi,Home,4294.83,3,Late,3,837.0,16522.0,44,2026-03-18
222,684357,Denise Thornton,ynewman@example.net,808.884.9906x02564,Saudi Arabia,IKEA,Fashion,1312.23,4,Paid,28,739.0,6029.0,52,2025-02-26
223,859782,Christopher Pitts,danahicks@example.org,001-728-728-3381x309,Saudi Arabia,Noon,Home,1916.98,2,Late,12,850.0,26734.0,60,2025-05-29
224,685997,Leslie Waller,matthewwoods@example.net,590-915-3132,Saudi Arabia,Centrepoint,Fashion,4353.9,4,Paid,0,658.0,9226.0,25,2025-07-25
225,883159,Alyssa Anderson,laurasutton@example.net,773.559.3280,Qatar,Namshi,Travel,3533.65,6,Late,35,714.0,28412.0,36,2025-01-15
226,499152,Richard Ross,byrdrichard@example.org,001-928-501-3936,Qatar,Sharaf DG,Home,1576.69,4,Paid,31,788.0,6231.0,48,2026-07-04
227,898625,David Duke,angelaweaver@example.net,+1-568-307-2819x139,Kuwait,Namshi,Home,1598.96,2,Paid,14,624.0,3531.0,34,2024-08-17
228,680189,Lori Reed,haasmaria@example.net,830.808.0365,Qatar,Extra,Fashion,1021.15,3,Paid,15,805.0,21043.0,59,2026-07-20
229,818113,Kimberly Garcia,ykhan@example.com,001-433-838-4892x276,Kuwait,Extra,Beauty,4834.22,6,Paid,22,636.0,7586.0,52,2025-11-25
230,612036,Brooke Wilson,fwilliams@example.net,001-700-710-5910x197,Saudi Arabia,Sharaf DG,Electronics,2643.52,2,Late,42,574.0,28045.0,18,2025-07-13
231,532424,Eric Savage,timothy11@example.net,+1-852-922-4143,Saudi Arabia,Namshi,Electronics,3550.49,2,Paid,29,741.0,4980.0,57,2025-10-28
232,768706,Lori Fletcher,cartercharlene@example.org,679-289-1919x1403,Qatar,Centrepoint,Electronics,82.73,6,Paid,33,690.0,20555.0,36,2025-06-06
233,117975,Brian Jones,shawnhudson@example.org,(292)937-1895,Qatar,Jarir,Electronics,4594.34,3,Paid,39,819.0,11271.0,40,2026-04-10
234,380310,Paul Castillo,gortega@example.com,783-289-8317x0230,Qatar,Amazon UAE,Home,4798.52,6,Paid,44,665.0,12829.0,23,2024-09-15
235,785491,Michael Carter,michael08@example.net,310-981-4775x602,UAE,Amazon UAE,Beauty,1927.36,6,Paid,0,637.0,5709.0,49,2025-02-13
236,986392,Kimberly Fitzpatrick,april40@example.net,001-863-227-8431,Qatar,Carrefour,Travel,4887.78,2,Late,2,667.0,9927.0,54,2025-09-25
237,598598,Bradley Wilson,aharris@example.org,626-599-5754x1946,Kuwait,Noon,Electronics,3437.92,4,Late,36,566.0,8877.0,38,2026-06-09
238,116418,Amanda Greene,seanfigueroa@example.net,+1-730-362-6067x053,Saudi Arabia,Virgin Megastore,Fashion,3773.66,6,Late,19,633.0,21479.0,33,2025-01-30
239,694223,Brandi Adams,john36@example.com,(900)979-8675,Qatar,Sharaf DG,Home,1950.04,3,Paid,44,590.0,19409.0,40,2026-04-23
240,156304,Melinda Wilson,matthewross@example.net,(291)694-8699,UAE,IKEA,Fashion,4201.44,4,Paid,39,753.0,28347.0,38,2026-06-19
241,131064,Brandon Durham,aevans@example.net,547.388.2165x3713,Kuwait,Centrepoint,Beauty,1179.29,6,Paid,43,849.0,24648.0,42,2026-04-26
242,189856,Jared Wolf,goldenjennifer@example.org,(873)308-8094x84021,Kuwait,Namshi,Electronics,456.09,3,Paid,40,628.0,27237.0,42,2025-09-16
243,432061,Jennifer Nicholson,melissa76@example.com,(208)397-0044x72625,Kuwait,Amazon UAE,Electronics,75.72,4,Paid,17,602.0,7341.0,23,2026-05-26
244,296494,Suzanne Acosta,salazarjacob@example.com,440.402.5273,Qatar,Centrepoint,Travel,2795.96,6,Paid,5,731.0,21160.0,23,2026-03-19
245,725920,Hunter Woods,scruz@example.net,421.319.2127,Kuwait,IKEA,Electronics,1494.64,6,Paid,35,674.0,21741.0,51,2026-01-06
246,277820,James Dougherty,desiree31@example.com,386-503-0669x117,Qatar,Jarir,Fashion,1381.15,4,Paid,4,635.0,17243.0,35,2026-07-01
247,541557,Beverly Poole,lesliecallahan@example.net,298-793-1024x1827,Kuwait,Centrepoint,Electronics,1837.57,3,Paid,31,650.0,18003.0,24,2025-03-02
248,242071,Jamie Tucker,watsonjason@example.org,229-512-2971,Kuwait,Noon,Beauty,1694.48,6,Late,21,775.0,13968.0,45,2025-12-14
249,955088,Chad Bowman,wallacepatrick@example.org,(949)631-7769x662,Saudi Arabia,Extra,Home,3035.9,3,Paid,11,753.0,13457.0,36,2025-09-19
250,870571,Joshua Morales,kylesullivan@example.net,5553443698,Qatar,Virgin Megastore,Fashion,1663.14,4,Late,25,736.0,6731.0,54,2025-04-15
251,309505,Michael Tucker,alexander44@example.com,+1-945-873-9186x3491,Saudi Arabia,Sharaf DG,Electronics,4767.37,6,Late,13,774.0,29138.0,36,2025-03-15
252,971662,Amy Nash,ballkatie@example.net,(789)503-9291x29793,UAE,IKEA,Beauty,738.94,4,Paid,42,628.0,,45,2025-04-10
253,927406,Matthew Cisneros,rebeccamartin@example.com,3444415927,Qatar,Amazon UAE,Beauty,4953.97,6,Paid,34,809.0,25665.0,44,2025-07-18
254,670053,Dr. Angela Walls,irandall@example.net,288.247.4078x745,UAE,Carrefour,Travel,2989.41,2,Paid,15,731.0,8450.0,59,2025-03-31
255,742439,Hailey Howard,amanda51@example.org,504-778-7164x7235,UAE,Virgin Megastore,Beauty,4835.72,4,Default,27,604.0,3345.0,24,2026-04-12
256,371306,Breanna Perkins,lewisdillon@example.org,776.583.6021,Saudi Arabia,Sharaf DG,Travel,2812.07,3,Paid,25,787.0,28308.0,55,2026-02-10
257,823975,Gary Wade,susan58@example.com,(597)945-2416,Saudi Arabia,Carrefour,Electronics,2439.72,4,Paid,5,609.0,26925.0,27,2025-07-16
258,465249,Troy Johns,aliciabarrett@example.org,5407198297,Kuwait,Carrefour,Beauty,3932.14,6,Paid,6,774.0,26658.0,46,2025-07-07
259,434400,Ricardo George,jody48@example.org,496.337.8300,UAE,Extra,Electronics,4060.42,2,Paid,21,605.0,25188.0,28,2026-01-21
260,876459,Jeffrey Hall,samantha06@example.com,(739)450-5494x19260,Saudi Arabia,Sharaf DG,Fashion,2781.96,4,Paid,29,668.0,29140.0,43,2026-05-02
261,760351,Courtney Phelps,gary81@example.net,(862)566-6640,Saudi Arabia,Jarir,Beauty,2008.13,3,Paid,27,749.0,3145.0,31,2025-03-19
262,315780,Beth Hernandez,mark75@example.com,001-391-691-7620,Kuwait,Amazon UAE,Travel,553.67,3,Paid,12,784.0,6734.0,34,2024-12-19
263,803281,Jose Acevedo,shannon57@example.org,(360)939-8273,Qatar,Sharaf DG,Home,3005.01,6,Paid,22,730.0,18003.0,57,2025-12-03
264,280908,Michael Lee,rodriguezmaria@example.com,001-886-249-8387x37674,Kuwait,Virgin Megastore,Travel,469.52,3,Paid,15,706.0,6832.0,29,2026-01-26
265,491439,David Kirby,hmorales@example.org,(926)246-9505x3831,Saudi Arabia,Sharaf DG,Beauty,2120.28,3,Paid,27,645.0,18947.0,58,2026-04-23
266,663483,Robert Mccarthy,kylejackson@example.org,9599235729,Saudi Arabia,Sharaf DG,Fashion,2473.73,3,Paid,28,577.0,14764.0,18,2025-07-15
267,608149,Tyler Jones,dbarnes@example.org,(650)895-5238x02052,Saudi Arabia,Namshi,Beauty,4820.95,6,Paid,31,762.0,26269.0,46,2026-01-14
268,612438,Paul Frazier,james02@example.com,(644)695-0832x1722,Saudi Arabia,Amazon UAE,Travel,202.76,3,Paid,17,665.0,20616.0,36,2025-12-17
269,276379,Scott Hunt,emilyalvarez@example.com,+1-848-682-5635x778,Qatar,Virgin Megastore,Beauty,2771.14,2,Paid,17,828.0,29977.0,41,2025-03-16
270,668373,Lauren Howard,erin28@example.com,549.293.5191,UAE,Centrepoint,Travel,1131.78,6,Paid,41,676.0,12755.0,20,2025-07-14
271,571578,Kristina Stevens,taraespinoza@example.com,(517)719-4333,Kuwait,Carrefour,Electronics,2223.4,2,Paid,15,657.0,29565.0,55,2025-09-12
272,822608,Lisa Bauer,tneal@example.org,328.799.5271x393,Kuwait,Virgin Megastore,Beauty,871.61,3,Paid,13,580.0,21680.0,40,2026-01-23
273,658136,Monica Richardson,joseph47@example.net,+1-435-688-1836x6847,Kuwait,Virgin Megastore,Travel,883.47,4,Paid,17,813.0,25259.0,24,2026-03-05
274,242175,Audrey Potter,vmaddox@example.com,284.761.5451x68348,Qatar,Noon,Home,4341.89,3,Paid,8,677.0,7792.0,38,2025-07-16
275,968726,Julia Garcia,steven73@example.com,+1-939-410-9041x498,Saudi Arabia,IKEA,Beauty,753.75,4,Paid,24,781.0,5474.0,58,2026-02-06
276,933197,Christian Contreras,matthew32@example.org,(452)445-2641x936,UAE,IKEA,Travel,3761.52,4,Paid,31,717.0,22069.0,18,2026-07-05
277,911739,Xavier Little,brightalan@example.org,+1-646-308-3189x9183,UAE,Centrepoint,Home,4258.03,6,Paid,27,658.0,19210.0,35,2025-08-20
278,438548,Dana Harris,ckeith@example.com,5314835924,Kuwait,Carrefour,Travel,2910.77,6,Paid,43,574.0,4505.0,24,2025-12-09
279,756596,Stacy Gonzalez,lewismallory@example.org,734-464-3408x24193,Qatar,Noon,Electronics,4650.69,3,Paid,0,769.0,9629.0,26,2025-04-29
280,781571,Richard Kirby,washingtonrobert@example.org,7388711649,Kuwait,Jarir,Home,512.03,4,Paid,23,634.0,4696.0,43,2025-07-25
281,755993,Katie Kim,christinamccormick@example.net,823-617-4572x6889,Kuwait,Namshi,Beauty,3294.65,2,Paid,30,589.0,7348.0,55,2026-05-10
282,337178,Lindsay Dennis,john29@example.com,916-402-1190,Qatar,Noon,Electronics,3493.21,2,Default,27,617.0,18653.0,22,2025-07-07
283,340068,Stefanie Duncan,sanchezdavid@example.org,001-270-550-3332x429,Qatar,Amazon UAE,Electronics,560.85,4,Late,8,745.0,28344.0,26,2025-07-28
284,772741,Arthur Davis,megan30@example.com,001-537-897-0648x9707,Saudi Arabia,Amazon UAE,Travel,2838.29,3,Paid,13,627.0,16490.0,57,2026-04-10
285,819916,Jennifer Buchanan,melissa37@example.com,4094142542,Qatar,Namshi,Electronics,4488.14,3,Paid,37,746.0,14519.0,45,2025-10-15
286,429780,Kyle Copeland,patricia21@example.org,+1-695-977-6386x99935,Saudi Arabia,Namshi,Home,3240.87,3,Paid,38,695.0,28525.0,19,2026-06-19
287,989079,Debbie Lee,ruthdiaz@example.org,915-612-4839x5231,Kuwait,Namshi,Travel,3054.29,3,Paid,18,577.0,28683.0,33,2026-05-25
288,618927,Glenn Anderson,qwilliams@example.net,2552342864,Qatar,Amazon UAE,Fashion,2522.93,2,Paid,0,734.0,13370.0,26,2025-07-14
289,505629,Christopher Hayes,batkins@example.org,333.535.0430x65558,Qatar,Carrefour,Travel,3430.56,6,Default,4,558.0,22246.0,22,2026-07-23
290,114463,Samantha Ramirez,mharper@example.com,9634155377,Kuwait,Namshi,Electronics,4616.77,6,Paid,40,806.0,28136.0,44,2026-06-01
291,544150,Angela Rodriguez,victorberry@example.net,996.897.5871x72992,Qatar,Amazon UAE,Travel,2711.39,3,Paid,19,590.0,19754.0,31,2025-10-29
292,947312,Kyle Grant,drakeaustin@example.net,001-242-980-9440x3885,Saudi Arabia,Sharaf DG,Home,1984.12,2,Paid,27,672.0,4897.0,33,2025-01-18
293,190400,Michael Morrison,jessicahoover@example.org,996.820.0354,Qatar,Amazon UAE,Beauty,3080.87,2,Paid,42,639.0,6913.0,18,2024-10-21
294,842287,Nicole Jones,brian77@example.net,315-569-1918x60323,Saudi Arabia,Noon,Fashion,2507.24,4,Paid,16,635.0,15185.0,26,2026-01-05
295,886197,Keith Brown,johndixon@example.net,217-354-5304x375,Kuwait,Amazon UAE,Electronics,1708.3,6,Paid,4,684.0,26341.0,54,2025-02-03
296,758015,Ronald Ortiz,mclaughlinphillip@example.com,(666)348-3251x3917,UAE,Centrepoint,Beauty,2578.37,2,Paid,36,635.0,15048.0,28,2026-05-26
297,367508,Katherine Dunn,patrickdavis@example.org,5213285547,UAE,Virgin Megastore,Electronics,1180.6,2,Paid,0,675.0,4506.0,48,2024-10-13
298,481657,Catherine Daniels,jonathanjackson@example.com,5318011809,Qatar,Jarir,Fashion,4659.24,2,Paid,45,764.0,10356.0,38,2024-10-19
299,360322,Jennifer Aguilar,bradleyanderson@example.org,+1-295-354-4283x6795,Qatar,Carrefour,Home,4138.69,4,Paid,43,576.0,8876.0,32,2025-11-30
300,943409,Alicia Franklin,robinsonconnor@example.org,508.428.9357x29995,UAE,IKEA,Electronics,4391.11,4,Paid,19,717.0,5830.0,53,2024-08-31
301,578933,Nicole Wilkinson,brewerrichard@example.com,(687)337-8974x535,UAE,Carrefour,Fashion,1493.4,4,Paid,15,787.0,15067.0,55,2024-10-03
302,617326,Roger Smith,rraymond@example.com,596.735.0154x022,Saudi Arabia,Sharaf DG,Fashion,795.3,6,Paid,34,727.0,23838.0,18,2024-11-28
303,451291,Richard Burns,adammyers@example.com,887.851.6499x7992,UAE,IKEA,Home,564.55,3,Paid,3,622.0,26319.0,35,2026-05-26
304,197545,Robert Obrien,kramershannon@example.org,915-954-2021,UAE,Namshi,Travel,2094.63,4,Paid,5,847.0,6131.0,50,2026-04-14
305,239999,Karen Ramsey,mariahfrazier@example.com,362-567-4420x40810,Qatar,Amazon UAE,Travel,2860.71,6,Paid,8,671.0,12557.0,34,2026-05-01
306,992247,Dr. Robert Schneider MD,hernandezamanda@example.com,(952)900-9600x7152,Kuwait,IKEA,Home,1624.39,4,Paid,12,619.0,28556.0,55,2025-08-18
307,214266,Tony Torres,jordan60@example.org,385.792.0879x7954,Saudi Arabia,Amazon UAE,Fashion,2275.36,4,Paid,34,733.0,28242.0,31,2024-12-16
308,573869,Elizabeth Smith,juliewhitehead@example.com,001-884-776-0767x668,Kuwait,Centrepoint,Home,4269.79,2,Paid,43,705.0,26091.0,56,2025-08-22
309,142288,Nicholas Butler,conradtimothy@example.com,8832055511,Saudi Arabia,Carrefour,Fashion,501.5,3,Default,25,812.0,4604.0,37,2026-04-29
310,372804,Ricky Jordan,fhamilton@example.com,(398)436-6898x107,Saudi Arabia,Noon,Beauty,4280.28,3,Paid,6,621.0,6979.0,18,2024-09-02
311,164664,Joseph Reynolds,nathan38@example.org,876.365.3340,Saudi Arabia,Jarir,Fashion,4127.18,4,Paid,41,593.0,22081.0,55,2025-07-07
312,371393,James Smith,justinbarrett@example.net,990-903-1195x74529,UAE,Noon,Electronics,1028.86,6,Late,5,719.0,7014.0,20,2025-06-23
313,583388,Stephanie Ware,alvin26@example.net,217.576.4570x0611,UAE,Jarir,Travel,2194.12,6,Paid,24,768.0,8662.0,40,2026-06-14
314,325146,Timothy Ramos,kmccormick@example.com,+1-468-491-8077,Saudi Arabia,Extra,Home,2257.76,3,Paid,39,675.0,24210.0,36,2025-09-20
315,623125,Dale Smith,blarson@example.com,(271)331-4268,Qatar,Sharaf DG,Beauty,351.85,4,Paid,26,652.0,24058.0,51,2024-09-01
316,361250,Travis Gonzalez,lpadilla@example.org,657-539-8687,UAE,IKEA,Home,2424.44,6,Paid,36,807.0,13538.0,42,2026-04-08
317,383572,Brett George,lopeztamara@example.com,+1-676-545-5658x739,Saudi Arabia,Noon,Home,3005.73,2,Late,17,579.0,29497.0,48,2025-09-03
318,655149,Douglas Hernandez,ijones@example.com,644-763-2402x8640,Kuwait,Virgin Megastore,Fashion,4871.2,2,Paid,15,686.0,20487.0,21,2025-05-14
319,901164,Ms. Ashley Williams DDS,amandabernard@example.com,001-849-495-8514,Saudi Arabia,Virgin Megastore,Beauty,1806.28,3,Paid,37,712.0,29417.0,40,2025-05-13
320,720298,Crystal White,cynthiagreene@example.org,(615)521-2854x2413,UAE,Carrefour,Travel,2839.85,3,Late,31,827.0,13127.0,29,2025-09-14
321,614259,Larry Hancock,ahughes@example.net,+1-703-564-9297,UAE,Amazon UAE,Electronics,1201.49,3,Paid,30,550.0,13870.0,57,2025-06-20
322,311250,Perry Baker,hullwilliam@example.net,001-439-332-3387x80801,Saudi Arabia,Carrefour,Fashion,4597.96,4,Paid,9,850.0,,27,2026-02-24
323,911982,Christopher Miller,esingleton@example.org,001-233-749-4631x95811,UAE,Sharaf DG,Home,4804.77,4,Paid,42,,22202.0,24,2026-05-14
324,452909,Dawn Newton,halvarado@example.net,+1-708-605-6103x753,Kuwait,Carrefour,Fashion,4880.51,6,Paid,31,712.0,8708.0,53,2024-09-04
325,827250,Whitney Simpson,hickslisa@example.com,(355)959-9954x908,Kuwait,Namshi,Travel,4081.55,6,Paid,44,700.0,7172.0,29,2026-07-01
326,864234,Miguel Braun,daughertytimothy@example.net,872-504-9010x855,UAE,Virgin Megastore,Beauty,4261.25,2,Paid,20,663.0,23959.0,54,2025-09-26
327,209167,Donna Walker,vwalker@example.com,295-708-0178,Qatar,Jarir,Home,3739.45,3,Paid,20,635.0,23846.0,23,2025-12-23
328,961574,Bryan Bradley,danielcollier@example.org,(911)875-4340x2369,Kuwait,Centrepoint,Electronics,1362.8,3,Paid,22,681.0,28789.0,24,2024-08-25
329,855408,William Alvarez,daniel57@example.com,304.576.3998x293,UAE,Noon,Beauty,2219.19,6,Default,26,802.0,15409.0,40,2025-06-06
330,672547,Christopher Weiss,kennethmercer@example.com,(391)815-8009x06158,Qatar,Amazon UAE,Beauty,3954.21,3,Paid,4,567.0,12663.0,19,2025-11-01
331,434198,Victor Collins,timothyphillips@example.net,293-892-9996,Kuwait,Amazon UAE,Electronics,1741.95,6,Paid,4,830.0,6050.0,39,2024-12-15
332,722886,Jennifer Spence,camachojeffrey@example.org,+1-963-207-9819,Qatar,Noon,Beauty,4715.09,3,Paid,27,630.0,4754.0,24,2026-04-06
333,447177,Miguel Miller,jeffreyrice@example.net,839.845.6434,Saudi Arabia,Namshi,Beauty,3501.12,4,Paid,19,671.0,6142.0,21,2026-03-04
